Individual_ID,Family_ID,GOV_CODE,Governorate_Name,Gender,Age,Marital_Status,Region_Type,Family_Relation_Code,Family_Relation,Education_Status,EDU_CODE,Education_Level,Education_Dropout_Reason,Graduation_Year,SECTOR_CODE,Sector,EMP_CODE,Job_Classification_Code,Current_Job,Occupational_Category,Work_Nature,Contract_Type,Weekly_Hours,Social_Security_Status,Health_Insurance_Status,Paid_Leave_Benefit,Career_Start_Year,Has_Secondary_Job,Secondary_Job_Activity,Secondary_Weekly_Hours,Secondary_Monthly_Income,Place_Type,Has_Disability,Disability_General_Status,Sight_Difficulty,Hearing_Difficulty,Memory_Difficulty,Walking_Difficulty,Labor_Force_Status,Working_Hours_Change_Reason,COVID_WorkDays_Reduction,COVID_Salary_Reduction,Income_Reduction_Rate,Household_ID,Household_Region_Type,Survey_Station_ID,section_name ,Survey_Section_ID,Employment_Status,Is_Informal_Worker,Salary_Level_Classification,Willingness_To_Work,Primary_Search_Method,Secondary_Search_Method,Unemployment_Duration_Months,Non_Participation_Reason,Reason_For_Not_Searching,Availability_To_Start,Basic_Salary,Total_Monthly_Salary,Overtime_Hours,Contract_Duration,Work_Location_Type,Is_Establishment_Registered,Is_Establishment_Insured,Quarter_ID,AGE_GROUP,Age_Range,Professional_Training_Status,Annual_Weight,Normalized_Factor,Quarterly_Weight
86C2D501-A7BC-4313-A984-9D1E67546685,4BF70FED-0204-43A8-8E10-C20250D46322,12,الدقهلية,ذكر,35,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,2006.0,3.0,خاص (داخل المنشأة),1,515311.0,فرد أمن,أمن وشرطة وجيش,يعمل لدى الغير بأجر,مؤقت,3,لا,لا,لا,2020.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),عدم وجود فرص عمل بالأيام الباقية,نعم - قلّت أيام العمل بسبب كورونا,لا,48.0,4BF70FED-0204-43A8-8E10-C20250D46322,ريف,1207,مركز المنزلة,120762,يعمل,رسمي,مرتفع,لا,,,,,,,5000,5000,9.0,من 12 شهراً إلى أقل من 36 شهراً,داخل المنشأة,لا - غير مسجل,نعم - مؤمن عليه,1,سن العمل,30-34 سنة,لا - لم يلتحق,430.334256890165,0.303466871526228,1721.33702756066
C498C9AA-17E2-45DE-9B44-3F8447144347,B0BEF3F9-911C-4FEE-BF68-91C14626B4D4,27,قنا,ذكر,89,متزوج/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,الأبوان لا يرغبان في تعليمي,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,B0BEF3F9-911C-4FEE-BF68-91C14626B4D4,ريف,2702,مركز قنا,270214,لم يحدد,,,لا,,,,من 65 سنة فأكثر وال يعمل,,,0,0,,,,,,1,متقاعدين,45-49 سنة,لا - لم يلتحق,285.527295030225,0.201350632841402,1142.1091801209
11998702-3263-4912-A3DC-B117CA5D267A,CE82B0D1-8B30-4E39-A9BF-D537A0AFE2A3,25,أسيوط,ذكر,31,أعزب/عزباء,ريف,3,ابن/ابنة,يقرأ ويكتب,4.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611402.0,عامل زراعي,زراعة وصيد وثروة حيوانية,صاحب عمل ويديره ويستخدم آخرين,مؤقت,84,لا,لا,لا,2018.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ظروف العمل تقتضي ذلك,لا,لا,11.0,CE82B0D1-8B30-4E39-A9BF-D537A0AFE2A3,ريف,2510,مركز ديروط,251008,يعمل,رسمي,متوسط,لا,,,,,,,3500,3500,16.0,,خارج المنشأة,نعم - مسجل رسمياً,لا - غير مؤمن,1,سن العمل,25-29 سنة,لا - لم يلتحق,359.646266364565,0.25361849669709,1438.58506545826
C0492117-446D-4294-84EF-69A37E5F7075,62520BAC-B338-4E30-A813-39D885B885BD,2,الإسكندرية,ذكر,29,أعزب/عزباء,حضر,3,ابن/ابنة,مؤهل جامعي,14.0,خريج أنهى الدراسة,,2016.0,3.0,خاص (داخل المنشأة),1,441519.0,موظف اداري,إدارة وأعمال ومحاسبة,صاحب عمل ويديره ويستخدم آخرين,موسمي,42,لا,لا,لا,2022.0,لا,,,,,1,يعاني من صعوبات,بسيطة,مطلقة,لا يوجد صعوبة,بسيطة,داخل قوة العمل (يعمل أو يبحث),الأجر غير مجزٍ,لا,لا,28.0,62520BAC-B338-4E30-A813-39D885B885BD,حضر,201,قسم المنتزه,20103,يعمل,رسمي,متوسط,لا,,,,,,,3500,3500,3.0,أكثر من 36 شهراً,داخل المنشأة,نعم - مسجل رسمياً,نعم - مؤمن عليه,1,شباب,25-29 سنة,لا - لم يلتحق,431.792545896867,0.304495240510478,1727.17018358747
0499FF9F-FA5C-4B02-84DE-3FFF1FA8B9D5,A154E4B8-A4D1-4DAF-9FFC-713236C28568,12,الدقهلية,أنثى,66,أرمل/ة,حضر,1,رئيس الأسرة,ابتدائي,7.0,التحق ولم يكمل,الأبوان لا يرغبان في تعليمي,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,A154E4B8-A4D1-4DAF-9FFC-713236C28568,حضر,1202,قسم ثان المنصورة,120203,لم يحدد,,,لا,,,,من 65 سنة فأكثر وال يعمل,,,0,0,,,,,,1,متقاعدين,45-49 سنة,لا - لم يلتحق,235.911018770333,0.166361793602387,943.644075081332
A27AF894-527A-4EAF-9E22-D693A1735D51,8AC968FC-4009-4707-9324-02BC1E92BBF4,27,قنا,ذكر,7,,ريف,3,ابن/ابنة,أقل من السن,1.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,8AC968FC-4009-4707-9324-02BC1E92BBF4,ريف,2709,مركز نقادة,270902,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم جدوى البحث (انتشار الواسطة والمحسوبية),لا,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,291.350562709152,0.205457135626828,1165.40225083661
9BB98E3B-FA42-4C70-8083-36D44467B73F,12249378-D5EA-44E7-81A1-7095CF819474,16,الغربية,أنثى,2,,حضر,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,12249378-D5EA-44E7-81A1-7095CF819474,حضر,1608,مركز بسيون,160802,لم يحدد,,,لا,,,,,,,0,0,,,,,,3,أطفال,15-19 سنة,لا - لم يلتحق,347.548733986276,0.240310663471798,1390.1949359451
0243D99B-012D-4341-94DC-7D24E7C94DEC,238C6F29-7523-474B-BE4A-83EE3A79EDD2,24,المنيا,أنثى,37,أرمل/ة,ريف,1,رئيس الأسرة,ابتدائي,7.0,التحق ولم يكمل,لم أكن موفقاً في الدراسة/تكرار الرسوب,,,غير موضح,2,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),,,,,238C6F29-7523-474B-BE4A-83EE3A79EDD2,ريف,2405,مركز العدوة,240532,عاطل,,,نعم,التسجيل في مكتب عمل حكومي,التسجيل في مكتب عمل خاص,12.0,,عدم معرفة كيفية ومكان البحث عن عمل,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,2,سن العمل,30-34 سنة,لا - لم يلتحق,391.911503708187,0.274374000009635,1567.64601483275
5F9B44F1-607B-4A11-AAE6-2BD66DB4A4D1,78FA107C-8A6F-412C-9E7D-64731799B9D0,13,الشرقية,أنثى,40,متزوج/ة,ريف,2,زوج/زوجة,مؤهل جامعي,14.0,خريج أنهى الدراسة,,2005.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,78FA107C-8A6F-412C-9E7D-64731799B9D0,ريف,1307,قسم الصالحية الجديدة,130730,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم توفر فرص عمل في منطقة السكن,لا,0,0,,,,,,3,سن العمل,30-34 سنة,نعم - التحق بدورة تدريبية,389.506671061697,0.269322248641033,1558.02668424679
46FBC1F9-2937-4A33-A408-F9E02993753B,360D3E7A-2F63-4F57-ABDF-85953DE407C4,21,الجيزة,أنثى,12,أقل من 18 سنة,حضر,3,ابن/ابنة,ابتدائي,7.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,360D3E7A-2F63-4F57-ABDF-85953DE407C4,حضر,2117,قسم الوراق,211701,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم توفر فرص عمل في منطقة السكن,لا,0,0,,,,,,4,أطفال,15-19 سنة,لا - لم يلتحق,504.068525118745,0.350299539729168,2016.27410047498
3043E5CB-271A-4A14-8EC4-05E662F0A0A9,381B27BB-3260-48D5-981D-E4AEFF853F6C,14,القليوبية,أنثى,29,متزوج/ة,ريف,2,زوج/زوجة,مؤهل جامعي,14.0,خريج أنهى الدراسة,,2015.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,381B27BB-3260-48D5-981D-E4AEFF853F6C,ريف,1405,مركز شبين القناطر,140525,خارج قوة العمل,,,نعم,,,,وجود طفلة حديث الولادة,عدم جدوى البحث (انتشار الواسطة والمحسوبية),لا,0,0,,,,,,2,شباب,25-29 سنة,لا - لم يلتحق,358.57284428544,0.251033880482068,1434.29137714176
DD30D689-6A0D-4454-838C-123ADB4525C2,CE1EF828-09C6-4F27-8DC5-929401191DAB,27,قنا,أنثى,40,متزوج/ة,ريف,2,زوج/زوجة,ابتدائي,7.0,التحق ولم يكمل,المساعدة في الأعمال المنزلية,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,CE1EF828-09C6-4F27-8DC5-929401191DAB,ريف,2702,مركز قنا,270203,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم التمكن من إيجاد عمل مناسب للمؤهلات,لا,0,0,,,,,,1,سن العمل,30-34 سنة,لا - لم يلتحق,322.756927938525,0.227604550687489,1291.0277117541
7429F9A9-2B80-4796-B7C5-BB95CC4C4038,F80FAE45-5AC1-4CD6-82F0-66CD5E437FA6,29,الأقصر,أنثى,20,أعزب/عزباء,حضر,3,ابن/ابنة,ثانوي فني,12.0,خريج أنهى الدراسة,,2024.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,F80FAE45-5AC1-4CD6-82F0-66CD5E437FA6,حضر,2903,مركز شرطة طيبة,290302,خارج قوة العمل,,,نعم,,,,,عدم معرفة كيفية ومكان البحث عن عمل,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,شباب,20-24 سنة,لا - لم يلتحق,254.003574760073,0.175629376849383,1016.01429904029
96A29894-FCF2-4308-8DE7-4103A47600E6,006B78E2-D695-45D4-B83F-604E07CB2B8E,17,المنوفية,ذكر,63,متزوج/ة,حضر,1,رئيس الأسرة,مؤهل فوق المتوسط وأقل من الجامعي,13.0,خريج أنهى الدراسة,,1982.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,كبيرة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,006B78E2-D695-45D4-B83F-604E07CB2B8E,حضر,1706,مركز بركة السبع,170601,خارج قوة العمل,,,لا,,,,بالمعاش,بسبب تفضيلات النوع (ذكر/أنثى),نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,1,متقاعدين,40-44 سنة,لا - لم يلتحق,466.334069577845,0.328853534002995,1865.33627831138
250EC56F-54A6-4798-BEA9-8B97476A6CAB,AB00E4F2-2324-4DEB-B4AD-9F425635FCB8,18,البحيرة,ذكر,4,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,AB00E4F2-2324-4DEB-B4AD-9F425635FCB8,ريف,1814,مركز وادى النطرون,181455,لم يحدد,,,لا,,,,,,,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,335.099157740465,0.234600146816743,1340.39663096186
932C262B-88BB-4570-8445-DB06D8385A2B,9AA1373F-9EC1-4816-AA6D-F8E6BC1E0BE4,24,المنيا,ذكر,2,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,كبيرة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,9AA1373F-9EC1-4816-AA6D-F8E6BC1E0BE4,ريف,2408,مركز سمالوط,240839,لم يحدد,,,لا,,,,,,,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,357.378736155347,0.25201945993052,1429.51494462139
3F30896E-00FF-42E4-A0B8-46AC67CFCBBD,03EEC5CB-2481-4EC6-A97D-7EAEAA4FFDC6,21,الجيزة,ذكر,64,متزوج/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611402.0,فلاح باجر,زراعة وصيد وثروة حيوانية,متدرب بأجر/أجر رمزي,,42,لا,لا,لا,2000.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),عدم الرغبة في العمل بالأيام الباقية,لا,نعم - قلّت الأجور بسبب كورونا,27.0,03EEC5CB-2481-4EC6-A97D-7EAEAA4FFDC6,ريف,2118,قسم العمرانية,211802,يعمل,رسمي,منخفض,لا,,,,,,,170,5100,8.0,من 12 شهراً إلى أقل من 36 شهراً,خارج المنشأة,نعم - مسجل رسمياً,لا - غير مؤمن,2,متقاعدين,40-44 سنة,لا - لم يلتحق,484.44570284098,0.339156426944103,1937.78281136392
698E5ADE-35BB-45A8-A749-D56F5D7A9047,81CC616E-88BB-49E0-B240-92B31CDEA37A,26,سوهاج,ذكر,9,,ريف,3,ابن/ابنة,أقل من السن,1.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,81CC616E-88BB-49E0-B240-92B31CDEA37A,ريف,2616,قسم الكوثر,261612,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,كان ينتظر نتائج مقابلة عمل,لا,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,372.820715428392,0.262908969806003,1491.28286171357
3CB95A79-E206-436A-A4DD-8F0D61084193,39CFC2DE-2A4E-4883-9302-F0ACAD4F2826,14,القليوبية,ذكر,33,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,2007.0,3.0,خاص (داخل المنشأة),1,312286.0,مراقب جوده,عمال عامة ومساعدون,يعمل لدى الغير بأجر,موسمي,48,نعم,نعم,نعم,2018.0,لا,,,,شقة/شركة,1,يعاني من صعوبات,كبيرة,لا يوجد صعوبة,كبيرة,مطلقة,داخل قوة العمل (يعمل أو يبحث),ظروف العمل تقتضي ذلك,لا,نعم - قلّت الأجور بسبب كورونا,17.0,39CFC2DE-2A4E-4883-9302-F0ACAD4F2826,ريف,1403,مركز الخانكة,140340,يعمل,غير رسمي,مرتفع,لا,,,,,,,6000,6000,48.0,أكثر من 36 شهراً,داخل المنشأة,لا - غير مسجل,لا - غير مؤمن,4,سن العمل,25-29 سنة,لا - لم يلتحق,369.25415357401,0.256611062969243,1477.01661429604
B8F100E7-B8B3-4225-BDC1-6C11439898CF,615A45E7-C882-4847-A670-8AB1ECC89E4D,24,المنيا,ذكر,14,أقل من 18 سنة,ريف,3,ابن/ابنة,ابتدائي,7.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,615A45E7-C882-4847-A670-8AB1ECC89E4D,ريف,2405,مركز العدوة,240531,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم جدوى البحث (انتشار الواسطة والمحسوبية),لا,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,337.232369941985,0.236093591023057,1348.92947976794
55A652A7-23A1-45A2-9D37-5A1824878E77,F3A3CABC-EFA2-455B-AB4F-FE92A7368E80,18,البحيرة,أنثى,68,أرمل/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,بسبب العمل,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,F3A3CABC-EFA2-455B-AB4F-FE92A7368E80,ريف,1814,مركز وادى النطرون,181416,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم توفر فرص عمل في منطقة السكن,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,4,متقاعدين,45-49 سنة,لا - لم يلتحق,281.533691528465,0.195650229375941,1126.13476611386
F2BDBF93-2AC9-4ACC-B9B0-950ACF77B2EB,6527B9C0-CDCD-40FA-BE39-ED85998EBCB5,14,القليوبية,أنثى,16,أقل من 18 سنة,ريف,3,ابن/ابنة,ابتدائي,7.0,التحق وتسرب,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,6527B9C0-CDCD-40FA-BE39-ED85998EBCB5,ريف,1409,قسم قليوب,140918,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم جدوى البحث (انتشار الواسطة والمحسوبية),لا,0,0,,,,,,1,شباب,20-24 سنة,لا - لم يلتحق,360.106269182195,0.253942885503523,1440.42507672878
A6AE5010-2872-425B-A313-27589F252E21,3DA01683-CBF6-4015-B297-7B82D6C6C0FC,18,البحيرة,ذكر,10,أقل من 18 سنة,ريف,3,ابن/ابنة,يقرأ ويكتب,4.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,لا يوجد صعوبة,بسيطة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,3DA01683-CBF6-4015-B297-7B82D6C6C0FC,ريف,1806,مركز المحمودية,180636,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,لا,0,0,,,,,,1,أطفال,15-19 سنة,نعم - التحق بدورة تدريبية,307.785671502697,0.217046989255523,1231.14268601079
A851E02E-8F92-4547-AA6D-6E360A06B740,5386B745-5234-4D22-8CF9-E8507F955FCE,22,بني سويف,ذكر,27,متزوج/ة,ريف,1,رئيس الأسرة,أمي,2.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611101.0,مزارع,زراعة وصيد وثروة حيوانية,يعمل لدى الغير بأجر,,40,لا,لا,,2017.0,لا,,,,,1,يعاني من صعوبات,لا يوجد صعوبة,كبيرة,لا يوجد صعوبة,بسيطة,داخل قوة العمل (يعمل أو يبحث),غياب مؤقت عن العمل,لا,لا,14.0,5386B745-5234-4D22-8CF9-E8507F955FCE,ريف,2204,مركز الفشن,220435,يعمل,رسمي,مرتفع,لا,,,,,,,6000,6000,15.0,من 3 شهور إلى 12 شهراً,خارج المنشأة,نعم - مسجل رسمياً,نعم - مؤمن عليه,1,شباب,25-29 سنة,لا - لم يلتحق,351.882469306917,0.24814355444807,1407.52987722767
853CFAD8-41A5-4C4B-A841-345F875C1043,E4F04145-E103-4E37-98AA-F41E9CF84770,16,الغربية,ذكر,5,,حضر,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,E4F04145-E103-4E37-98AA-F41E9CF84770,حضر,1613,قسم غير معروف,161301,لم يحدد,,,لا,,,,,,,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,398.297116003425,0.280874640575798,1593.1884640137
